Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_136_1	(1, 39.62376022695864)	(2, 39.55684550225248)	(3, 39.576765586008655)	(4, 39.59222548703482)	(5, 39.623474328783416)	(6, 39.57103341319365)	(7, 39.63750508132647)	(8, 39.572204910926025)	(9, 39.575638256976404)	(10, 39.57456494044373)	(12, 39.56910599726206)	(14, 39.571777861226565)	(16, 39.66684816350225)	(18, 39.614711678110154)	(20, 39.67249208451527)	(22, 39.670646500516455)	(24, 39.66855935823906)	(26, 39.64855470340589)	(28, 39.54745378999546)	(30, 39.64364684179671)	(32, 39.653454775573785)	(34, 39.58426283766265)	(36, 39.62703735619172)	(38, 39.626241549205176)	(40, 39.62253103600168)	(42, 39.61749101068514)	(44, 39.62042737326087)	(46, 39.614842087053255)	(48, 39.61596847450468)	(50, 39.60730481821456)	(52, 39.60974573808423)	(54, 39.5944162888003)	(56, 39.602024689789786)	(58, 39.590196209178515)	(60, 39.59850891261881)	(62, 39.588523961648214)	(64, 39.54672166811142)	(66, 39.58495425757594)	(68, 39.579526728954235)	(70, 39.57438569769555)	(72, 39.568264994396316)	(74, 39.50934506120746)	(76, 39.56362599690939)	(78, 39.49398132982198)	(80, 39.548452422049735)	(82, 39.541715068913874)	(84, 39.537423600346536)	(86, 39.526354547462994)	(88, 39.5229027121893)	(90, 39.51072713064973)	(92, 39.514665763205606)	(94, 39.51290517827506)	(96, 39.51065214657743)	(98, 39.49906787779068)	(100, 39.356423733965414)
TS047_RoL_RNA_136_2	(1, 39.480674695726016)	(2, 39.42725778882071)	(3, 39.494927147752264)	(4, 39.53451497160577)	(5, 39.57883244149937)	(6, 39.542916098044586)	(7, 39.55766108243617)	(8, 39.51121906382728)	(9, 39.5603954331276)	(10, 39.54466829434604)	(12, 39.528737174920295)	(14, 39.54628396142908)	(16, 39.541441496887515)	(18, 39.53681705110413)	(20, 39.53394873914197)	(22, 39.52951569105912)	(24, 39.518162494764596)	(26, 39.53385697781148)	(28, 39.538769119333466)	(30, 39.504368720993426)	(32, 39.52455231898088)	(34, 39.51734781336259)	(36, 39.50073764297156)	(38, 39.49692312788696)	(40, 39.49572672106208)	(42, 39.48553085598855)	(44, 39.49292457655184)	(46, 39.47166393850759)	(48, 39.45335917944142)	(50, 39.46707664236732)	(52, 39.46921548599137)	(54, 39.45667876540951)	(56, 39.45695764452773)	(58, 39.39218338981249)	(60, 39.441757020619164)	(62, 39.43575196056386)	(64, 39.43560764190414)	(66, 39.413336388049764)	(68, 39.39708175001526)	(70, 39.398560631085125)	(72, 39.40391360362581)	(74, 39.39363796097764)	(76, 39.287805133173336)	(78, 39.382445133015835)	(80, 39.37042670987438)	(82, 39.366990111090274)	(84, 39.361408719603304)	(86, 39.34037299097683)	(88, 39.33388763910679)	(90, 39.2493170329145)	(92, 39.30035118396512)	(94, 39.26254003751429)	(96, 39.24453962304754)	(98, 39.199115838493555)	(100, 39.09976493862905)
TS047_RoL_RNA_142_1	(1, 39.59235007153267)	(2, 39.484235599270114)	(3, 39.51209907348683)	(4, 39.529440068754965)	(5, 39.57963540629151)	(6, 39.522827734959115)	(7, 39.57374375783935)	(8, 39.52991833898199)	(9, 39.52625343127423)	(10, 39.52734269743721)	(12, 39.52259493101448)	(14, 39.52735543605411)	(16, 39.62270680581966)	(18, 39.57295041661189)	(20, 39.62855550911427)	(22, 39.62741399173828)	(24, 39.62447335449393)	(26, 39.60278818574902)	(28, 39.50025326582477)	(30, 39.59478856317821)	(32, 39.603609407003276)	(34, 39.53433211717682)	(36, 39.58004708482664)	(38, 39.57364490006994)	(40, 39.57093008722863)	(42, 39.56584100978024)	(44, 39.570182055812154)	(46, 39.56480025715224)	(48, 39.564304137605745)	(50, 39.556849453233006)	(52, 39.56177098354365)	(54, 39.54459925169398)	(56, 39.550455201507184)	(58, 39.53769789622505)	(60, 39.54480711235884)	(62, 39.53451907735647)	(64, 39.49080376744213)	(66, 39.53185704968217)	(68, 39.52380654892295)	(70, 39.51848546846092)	(72, 39.514019095796954)	(74, 39.45388603522258)	(76, 39.50386771487939)	(78, 39.434338093647675)	(80, 39.49009780397305)	(82, 39.481245761978485)	(84, 39.478616572475275)	(86, 39.46616484144026)	(88, 39.46164278500186)	(90, 39.45156097066277)	(92, 39.457980623343246)	(94, 39.45397566321569)	(96, 39.45063265349165)	(98, 39.43835552541512)	(100, 39.29902511059808)
TS047_RoL_RNA_142_2	(1, 39.42725340125838)	(2, 39.35795387606172)	(3, 39.418434845807624)	(4, 39.454624875002324)	(5, 39.49655536738762)	(6, 39.46761353492538)	(7, 39.4766047100769)	(8, 39.43665015261359)	(9, 39.480110194375655)	(10, 39.46368607440718)	(12, 39.45322263551533)	(14, 39.47116882950456)	(16, 39.46585446160712)	(18, 39.461881920115374)	(20, 39.45741142837768)	(22, 39.45276763042694)	(24, 39.44076922633917)	(26, 39.45823394637736)	(28, 39.46136329822166)	(30, 39.429990907144756)	(32, 39.45578775053836)	(34, 39.43481480015227)	(36, 39.42790291816159)	(38, 39.41773010280483)	(40, 39.417143897590364)	(42, 39.40856623167341)	(44, 39.41574043763709)	(46, 39.39576910867859)	(48, 39.37881065331294)	(50, 39.387375046659)	(52, 39.39028768945785)	(54, 39.378574187969434)	(56, 39.378476550666306)	(58, 39.315962436641115)	(60, 39.36171672618919)	(62, 39.35717289205544)	(64, 39.35664248503413)	(66, 39.33409734523029)	(68, 39.31948325304763)	(70, 39.31877500120426)	(72, 39.32334946141395)	(74, 39.31672744016693)	(76, 39.20924966991154)	(78, 39.30009393395073)	(80, 39.290627005783904)	(82, 39.28709387029578)	(84, 39.27912788682708)	(86, 39.258527254938286)	(88, 39.25320403866026)	(90, 39.17340934244824)	(92, 39.22248761007414)	(94, 39.18617213982867)	(96, 39.16935461017982)	(98, 39.12373571611069)	(100, 39.02291619969529)
TS047_RoL_RNA_145_1	(1, 39.56927973449999)	(2, 39.482315846507944)	(3, 39.50127774082469)	(4, 39.51361047183879)	(5, 39.558153846747445)	(6, 39.517778476877815)	(7, 39.57586569782976)	(8, 39.52858480885011)	(9, 39.51309744632352)	(10, 39.50839478133304)	(12, 39.50481896730982)	(14, 39.5102674002532)	(16, 39.60982735306532)	(18, 39.56502677640424)	(20, 39.616558694294255)	(22, 39.61930929926612)	(24, 39.613825693139084)	(26, 39.59165408217696)	(28, 39.4915181986259)	(30, 39.5835502633407)	(32, 39.59464115015828)	(34, 39.52807126658875)	(36, 39.57284500690304)	(38, 39.56655062616535)	(40, 39.56362839259309)	(42, 39.559985608276975)	(44, 39.56448391741488)	(46, 39.5591404872764)	(48, 39.55947024017945)	(50, 39.55286856776863)	(52, 39.558321616977054)	(54, 39.541378408474415)	(56, 39.54728943251496)	(58, 39.53393085716877)	(60, 39.539662191369956)	(62, 39.531301170781276)	(64, 39.489514532898056)	(66, 39.53130564924736)	(68, 39.525228853062075)	(70, 39.5181211139833)	(72, 39.513832465957805)	(74, 39.457826904943104)	(76, 39.50850488269933)	(78, 39.43707613902206)	(80, 39.49100179703619)	(82, 39.48508684572539)	(84, 39.48140217052648)	(86, 39.469127246174665)	(88, 39.465276523233115)	(90, 39.45705715997177)	(92, 39.462029531969975)	(94, 39.459548255058706)	(96, 39.45866761637707)	(98, 39.44666381147229)	(100, 39.308486011132224)
TS047_RoL_RNA_145_2	(1, 39.419621937538764)	(2, 39.349551994922386)	(3, 39.409906146508675)	(4, 39.420307073950774)	(5, 39.45868311875969)	(6, 39.43830857843978)	(7, 39.47712916268255)	(8, 39.429183669335416)	(9, 39.47187626645854)	(10, 39.44977393392182)	(12, 39.44357484116259)	(14, 39.458744060348224)	(16, 39.454522141467436)	(18, 39.45109363452878)	(20, 39.44805210150987)	(22, 39.442644629306336)	(24, 39.431665531892264)	(26, 39.45007288875807)	(28, 39.45406509677828)	(30, 39.417257238544735)	(32, 39.42780381948391)	(34, 39.431040027978696)	(36, 39.41776888607044)	(38, 39.40828942025085)	(40, 39.40917581203892)	(42, 39.39915562311379)	(44, 39.40713221906341)	(46, 39.38781221970831)	(48, 39.37298239935268)	(50, 39.38224021555064)	(52, 39.38448564954776)	(54, 39.37238414518278)	(56, 39.372944022343276)	(58, 39.31039855730005)	(60, 39.35736705604518)	(62, 39.353334472930705)	(64, 39.353271671056255)	(66, 39.33111287539708)	(68, 39.31697391011016)	(70, 39.31620351059378)	(72, 39.3209864779262)	(74, 39.31280855770104)	(76, 39.20576147083299)	(78, 39.295512756118306)	(80, 39.286174947626066)	(82, 39.282085522442)	(84, 39.27465598834992)	(86, 39.25242119656622)	(88, 39.2476480818592)	(90, 39.16789269843291)	(92, 39.21735542719124)	(94, 39.180564587128835)	(96, 39.164447276672334)	(98, 39.12152086916967)	(100, 39.022095718186804)
TS047_RoL_RNA_146_1	(1, 39.581225080714134)	(2, 39.47662683222072)	(3, 39.51839665595567)	(4, 39.529068849440456)	(5, 39.57496371660181)	(6, 39.524826872644)	(7, 39.59132859767442)	(8, 39.54355239959021)	(9, 39.532762548893466)	(10, 39.52858078258299)	(12, 39.523591669329804)	(14, 39.52871396949408)	(16, 39.6222634951029)	(18, 39.576907594045906)	(20, 39.62941077590687)	(22, 39.631487478341086)	(24, 39.627413630278724)	(26, 39.60549925070846)	(28, 39.50283132407432)	(30, 39.59097871881759)	(32, 39.60238074235713)	(34, 39.531455290407514)	(36, 39.5796078204801)	(38, 39.57381011001179)	(40, 39.56899290921177)	(42, 39.56607210840704)	(44, 39.56988228060344)	(46, 39.563560245378454)	(48, 39.56226864819924)	(50, 39.55462639113778)	(52, 39.55987964088361)	(54, 39.541707458174194)	(56, 39.547205366484945)	(58, 39.53362273629548)	(60, 39.53802218160884)	(62, 39.52930982299203)	(64, 39.49004557802182)	(66, 39.530369790760666)	(68, 39.522342713019356)	(70, 39.51677932991783)	(72, 39.51096141767991)	(74, 39.452222436486736)	(76, 39.50359941904449)	(78, 39.43431922684998)	(80, 39.485490078973456)	(82, 39.47733080137821)	(84, 39.47248540364566)	(86, 39.46228127266016)	(88, 39.45859560127195)	(90, 39.44829263296408)	(92, 39.45180320041435)	(94, 39.44743632798685)	(96, 39.44528164803799)	(98, 39.43346789006039)	(100, 39.293100829170776)
TS047_RoL_RNA_146_2	(1, 39.421250623120955)	(2, 39.34608056222249)	(3, 39.42965113748301)	(4, 39.45357148039193)	(5, 39.48557437365384)	(6, 39.46528192638811)	(7, 39.471631072782735)	(8, 39.42823569753371)	(9, 39.47601834439128)	(10, 39.46226396625818)	(12, 39.44877161889579)	(14, 39.47773391551719)	(16, 39.47171194566501)	(18, 39.472161846312765)	(20, 39.4629293085793)	(22, 39.46053885357985)	(24, 39.447061147565144)	(26, 39.461385090574176)	(28, 39.46403853049959)	(30, 39.424762276334086)	(32, 39.45453807255443)	(34, 39.44351705307377)	(36, 39.43355448787412)	(38, 39.422930331170505)	(40, 39.420831123833324)	(42, 39.41214034886614)	(44, 39.42088942600883)	(46, 39.398959714150884)	(48, 39.37958700673505)	(50, 39.39440457702348)	(52, 39.39361183852653)	(54, 39.37810500623212)	(56, 39.378819536901084)	(58, 39.3165067836983)	(60, 39.36614322258431)	(62, 39.35946163534246)	(64, 39.356788618783625)	(66, 39.33537405205088)	(68, 39.32346168706425)	(70, 39.3185693054115)	(72, 39.32374240611696)	(74, 39.31674959975655)	(76, 39.210035692973506)	(78, 39.29843541242555)	(80, 39.28822549070477)	(82, 39.29116086705337)	(84, 39.282328679698864)	(86, 39.26063480869533)	(88, 39.256083553992696)	(90, 39.179962266121336)	(92, 39.23029872593625)	(94, 39.194301146595194)	(96, 39.179913571302066)	(98, 39.13688067633945)	(100, 39.04031348671785)
TS047_RoL_RNA_16_1	(1, 39.58368357928373)	(2, 39.46861959101261)	(3, 39.5183212355383)	(4, 39.52818793412719)	(5, 39.586686410524614)	(6, 39.51804115688344)	(7, 39.57226016641228)	(8, 39.542844483880415)	(9, 39.52691728813336)	(10, 39.526645223777365)	(12, 39.525481294499926)	(14, 39.53057720751964)	(16, 39.62668754771144)	(18, 39.575530000346724)	(20, 39.632657188028865)	(22, 39.631273076435406)	(24, 39.62793246358788)	(26, 39.60847965123121)	(28, 39.502834362242766)	(30, 39.600980123442135)	(32, 39.61115448674616)	(34, 39.54859752722605)	(36, 39.58802597948862)	(38, 39.582200849633786)	(40, 39.57802097097364)	(42, 39.57130123446355)	(44, 39.577481693021475)	(46, 39.571479742425495)	(48, 39.57179862715904)	(50, 39.56207255842487)	(52, 39.56538921273686)	(54, 39.55033599737064)	(56, 39.555995863946904)	(58, 39.54403810824416)	(60, 39.548518860555674)	(62, 39.53755078640097)	(64, 39.492269660403785)	(66, 39.53754239247743)	(68, 39.528620959348686)	(70, 39.52498035864072)	(72, 39.518496790863836)	(74, 39.455703620429986)	(76, 39.50885348031051)	(78, 39.43543980320931)	(80, 39.49333492944422)	(82, 39.48572168297239)	(84, 39.48212638414323)	(86, 39.469894708141595)	(88, 39.4644989759835)	(90, 39.45504471852222)	(92, 39.45950513982294)	(94, 39.45643372305604)	(96, 39.454070432864086)	(98, 39.441650969186036)	(100, 39.29496525717084)
TS047_RoL_RNA_16_2	(1, 39.4283215029628)	(2, 39.35374246244647)	(3, 39.41447701258658)	(4, 39.45202796770963)	(5, 39.489123541935406)	(6, 39.46871238815729)	(7, 39.486824534856424)	(8, 39.44565837169863)	(9, 39.4875397477588)	(10, 39.473830572491735)	(12, 39.460960367773644)	(14, 39.4805292609222)	(16, 39.47502149730218)	(18, 39.47048523542594)	(20, 39.47185036578525)	(22, 39.46511126841633)	(24, 39.454303227155684)	(26, 39.46970666738205)	(28, 39.47170834397337)	(30, 39.43990060413472)	(32, 39.464241843531696)	(34, 39.452400759148134)	(36, 39.43577480090161)	(38, 39.42084880198465)	(40, 39.42315261764294)	(42, 39.41535445177007)	(44, 39.4236872979184)	(46, 39.40463165734097)	(48, 39.38865848482678)	(50, 39.39681467895605)	(52, 39.397994552470166)	(54, 39.38695502451405)	(56, 39.383177969822874)	(58, 39.316384609745405)	(60, 39.36765022360316)	(62, 39.36357718820096)	(64, 39.36193695648818)	(66, 39.34013051327872)	(68, 39.32105922372826)	(70, 39.32083566697062)	(72, 39.325147570659325)	(74, 39.31679865373277)	(76, 39.19835731338094)	(78, 39.301530908240245)	(80, 39.29086100818361)	(82, 39.28613868803228)	(84, 39.278622161493516)	(86, 39.25579347337435)	(88, 39.24712524990904)	(90, 39.158582095060886)	(92, 39.20803365128166)	(94, 39.16567867233944)	(96, 39.14421393352502)	(98, 39.091834753931074)	(100, 38.98237596628191)
TS047_RoL_RNA_170_1	(1, 39.58498591631589)	(2, 39.4958135114758)	(3, 39.51387104069903)	(4, 39.529977536141736)	(5, 39.596304791083796)	(6, 39.52075379197318)	(7, 39.58979489613247)	(8, 39.53247469841337)	(9, 39.527048702519195)	(10, 39.52553553114517)	(12, 39.52243388968351)	(14, 39.52904284152426)	(16, 39.62799502471296)	(18, 39.582163568849474)	(20, 39.63703822222291)	(22, 39.63635836693109)	(24, 39.6326749984087)	(26, 39.611298521672666)	(28, 39.511571102241994)	(30, 39.60714865711168)	(32, 39.615958606602334)	(34, 39.545305699814676)	(36, 39.58787559151183)	(38, 39.58514309173964)	(40, 39.586000707715044)	(42, 39.579416133155675)	(44, 39.58551362641661)	(46, 39.57861067682361)	(48, 39.57765446828796)	(50, 39.56964517706129)	(52, 39.57413113855254)	(54, 39.5604640737881)	(56, 39.56502107764222)	(58, 39.55204060094255)	(60, 39.56008587767983)	(62, 39.549406190707344)	(64, 39.50931380468032)	(66, 39.54813381270161)	(68, 39.541953901013144)	(70, 39.53614607176556)	(72, 39.53091679666271)	(74, 39.474407898084394)	(76, 39.52575407540745)	(78, 39.45468505229604)	(80, 39.51186451958279)	(82, 39.50339972144119)	(84, 39.49712129458068)	(86, 39.48743244736103)	(88, 39.48083425247937)	(90, 39.470424921165616)	(92, 39.474757305784166)	(94, 39.473905919558455)	(96, 39.47185474545378)	(98, 39.45872034363454)	(100, 39.32050549194999)
TS047_RoL_RNA_170_2	(1, 39.432067152832204)	(2, 39.36978892563323)	(3, 39.41660088992555)	(4, 39.4418184523251)	(5, 39.49652091696498)	(6, 39.471578546986336)	(7, 39.49219630986001)	(8, 39.44972412075886)	(9, 39.4974339428879)	(10, 39.47597845280491)	(12, 39.466225992489086)	(14, 39.48028673100076)	(16, 39.477234308431036)	(18, 39.47332117435812)	(20, 39.47073996850688)	(22, 39.46510734613244)	(24, 39.45480918296059)	(26, 39.47213535504834)	(28, 39.48088401308866)	(30, 39.44674080584714)	(32, 39.45880396157908)	(34, 39.44021233772905)	(36, 39.43992383453862)	(38, 39.43430405860453)	(40, 39.43272038658499)	(42, 39.42385015169053)	(44, 39.43312118004615)	(46, 39.412891673746074)	(48, 39.39790382466002)	(50, 39.4086995552307)	(52, 39.41320528940573)	(54, 39.4008636909487)	(56, 39.39858696895011)	(58, 39.33685467677176)	(60, 39.38293872770325)	(62, 39.377520857569536)	(64, 39.37534609451768)	(66, 39.35564441440063)	(68, 39.34129776520305)	(70, 39.340280690852154)	(72, 39.347735147415804)	(74, 39.3401792349287)	(76, 39.23935212924911)	(78, 39.33198556632777)	(80, 39.32414095717976)	(82, 39.32136968592195)	(84, 39.31722086610159)	(86, 39.299129247378524)	(88, 39.29329290058113)	(90, 39.21748690736846)	(92, 39.2717070113898)	(94, 39.24380910886139)	(96, 39.232851791739854)	(98, 39.195857139070654)	(100, 39.105794769989714)
TS047_RoL_RNA_175_1	(1, 39.58480904561003)	(2, 39.4956316157644)	(3, 39.52483025869945)	(4, 39.52831835715865)	(5, 39.570309605520094)	(6, 39.51874579516709)	(7, 39.57644961552948)	(8, 39.520745310984346)	(9, 39.52932275705332)	(10, 39.5289505327151)	(12, 39.52501491533057)	(14, 39.528547388029196)	(16, 39.62324154291119)	(18, 39.57784445365674)	(20, 39.632735741884176)	(22, 39.631482090942484)	(24, 39.62585206997566)	(26, 39.605398771384316)	(28, 39.50734846059548)	(30, 39.59891517573025)	(32, 39.610151929055974)	(34, 39.540845818636654)	(36, 39.58488591375174)	(38, 39.579981144095356)	(40, 39.57733234031548)	(42, 39.57364420372906)	(44, 39.578481467893546)	(46, 39.57249322722435)	(48, 39.571402596538164)	(50, 39.56458847574251)	(52, 39.56992416332332)	(54, 39.552548344120964)	(56, 39.55815310953663)	(58, 39.544938948835636)	(60, 39.552023327632085)	(62, 39.54191827476734)	(64, 39.501518086790504)	(66, 39.54144125169344)	(68, 39.53572987795432)	(70, 39.5303794776381)	(72, 39.52670554238185)	(74, 39.4703274024225)	(76, 39.52008205772475)	(78, 39.44828485303433)	(80, 39.505014643105625)	(82, 39.49789273503221)	(84, 39.49533098816002)	(86, 39.4854615750951)	(88, 39.48170565764472)	(90, 39.47168117077497)	(92, 39.47645557143359)	(94, 39.475009160054654)	(96, 39.47416062074211)	(98, 39.464238021532054)	(100, 39.32724435894448)
TS047_RoL_RNA_175_2	(1, 39.41603422229464)	(2, 39.36102637301096)	(3, 39.42928905938178)	(4, 39.43761788382557)	(5, 39.49222400462247)	(6, 39.455662463728586)	(7, 39.48857099764226)	(8, 39.43929088706544)	(9, 39.482585353338145)	(10, 39.46243614417128)	(12, 39.45501628353628)	(14, 39.471735694441506)	(16, 39.46559466162164)	(18, 39.46297666017287)	(20, 39.46135644968949)	(22, 39.45468741062702)	(24, 39.44499466840366)	(26, 39.46041837512078)	(28, 39.46315927118302)	(30, 39.425458948832485)	(32, 39.456494638073394)	(34, 39.44494679300527)	(36, 39.43315150647789)	(38, 39.42144079850972)	(40, 39.421097134187306)	(42, 39.410464468468604)	(44, 39.418348842418496)	(46, 39.3967046777136)	(48, 39.38152963196053)	(50, 39.39244868461458)	(52, 39.396470847501554)	(54, 39.38293686183019)	(56, 39.3791857437213)	(58, 39.32159427515663)	(60, 39.367970233382536)	(62, 39.36325271672233)	(64, 39.36073841252102)	(66, 39.340105689367576)	(68, 39.3253968485006)	(70, 39.32266389888905)	(72, 39.32682532135722)	(74, 39.3220875058428)	(76, 39.21914084391463)	(78, 39.30641285650748)	(80, 39.29821318155665)	(82, 39.2948428636585)	(84, 39.28912975900933)	(86, 39.26877268328115)	(88, 39.26328597379859)	(90, 39.18220892760917)	(92, 39.23267789801746)	(94, 39.198190813478156)	(96, 39.18135377936735)	(98, 39.137982720324985)	(100, 39.042168823996896)
TS047_RoL_RNA_177_1	(1, 39.59690820693639)	(2, 39.47625386692829)	(3, 39.52062191081574)	(4, 39.54683922545888)	(5, 39.58730531860728)	(6, 39.5399373049434)	(7, 39.59947418440187)	(8, 39.54007826538066)	(9, 39.53176491629873)	(10, 39.52847042212635)	(12, 39.52866884467126)	(14, 39.53451198646714)	(16, 39.63040919612626)	(18, 39.57341275541876)	(20, 39.633456346190215)	(22, 39.6320224468717)	(24, 39.630228518012856)	(26, 39.61129330247626)	(28, 39.507600441670505)	(30, 39.6050792688946)	(32, 39.61413216276469)	(34, 39.54332367215372)	(36, 39.58960645628653)	(38, 39.58709611673481)	(40, 39.585956493058546)	(42, 39.58242402450091)	(44, 39.583952947737714)	(46, 39.577508485300086)	(48, 39.575496565270925)	(50, 39.56999943988956)	(52, 39.5760711863475)	(54, 39.55991985652881)	(56, 39.56371675028315)	(58, 39.55222607002757)	(60, 39.558026509102746)	(62, 39.54991212153211)	(64, 39.50783165824656)	(66, 39.54907684802346)	(68, 39.53996914541864)	(70, 39.53448744276747)	(72, 39.53023408595013)	(74, 39.47161995838931)	(76, 39.524173782162975)	(78, 39.4482657575216)	(80, 39.507816152598465)	(82, 39.502873084653416)	(84, 39.4995488229534)	(86, 39.488670491420834)	(88, 39.48164792535465)	(90, 39.47182828962379)	(92, 39.47621589052814)	(94, 39.47552651107205)	(96, 39.474559522472475)	(98, 39.46160384868428)	(100, 39.31613495767849)
TS047_RoL_RNA_177_2	(1, 39.41973014119302)	(2, 39.34276101613072)	(3, 39.421382280435566)	(4, 39.453729715741254)	(5, 39.491861338212885)	(6, 39.45604378861357)	(7, 39.47357147272521)	(8, 39.434403542286034)	(9, 39.48235115210075)	(10, 39.46747907970911)	(12, 39.45566045914214)	(14, 39.477184703321605)	(16, 39.474484315933296)	(18, 39.47004746179381)	(20, 39.47236650974038)	(22, 39.466315409840604)	(24, 39.45589312678152)	(26, 39.473423547184)	(28, 39.47489558873848)	(30, 39.43011826207555)	(32, 39.44831215008904)	(34, 39.431386076831814)	(36, 39.43669829528666)	(38, 39.4254916917711)	(40, 39.42731870487374)	(42, 39.41959299497937)	(44, 39.429220758679755)	(46, 39.41069524050815)	(48, 39.39045572633742)	(50, 39.4022047787827)	(52, 39.40580217205938)	(54, 39.39145720878517)	(56, 39.39124245141311)	(58, 39.324939263671595)	(60, 39.37689723938519)	(62, 39.371415702569834)	(64, 39.369674094908575)	(66, 39.35060923722867)	(68, 39.33535636436167)	(70, 39.33222853517687)	(72, 39.33736646019694)	(74, 39.32838599511622)	(76, 39.216729947538255)	(78, 39.31361470943722)	(80, 39.30358015049849)	(82, 39.30162643883811)	(84, 39.296936892385375)	(86, 39.27516592598175)	(88, 39.2694649054738)	(90, 39.18952412709938)	(92, 39.241917214515624)	(94, 39.20946277365448)	(96, 39.19470102353446)	(98, 39.152343863202375)	(100, 39.05854601050247)
TS047_RoL_RNA_200_1	(1, 39.62746500011421)	(2, 39.53132068015616)	(3, 39.570607618183224)	(4, 39.583990748660945)	(5, 39.64471470842728)	(6, 39.585771875865255)	(7, 39.62378279722931)	(8, 39.588520738762725)	(9, 39.584339594447854)	(10, 39.5824706447056)	(12, 39.5799435788208)	(14, 39.58431328842589)	(16, 39.67592808387547)	(18, 39.62212368457159)	(20, 39.682231169696976)	(22, 39.68049759120937)	(24, 39.677962202844164)	(26, 39.663020847958904)	(28, 39.55591707259371)	(30, 39.656443818674106)	(32, 39.66543564765703)	(34, 39.60687352492401)	(36, 39.64281235236509)	(38, 39.63928961518859)	(40, 39.63856026326974)	(42, 39.63372851050444)	(44, 39.638082273538686)	(46, 39.63308558434361)	(48, 39.632357920200505)	(50, 39.625479361048846)	(52, 39.63180438795504)	(54, 39.61717666836269)	(56, 39.62037459600687)	(58, 39.60800605154904)	(60, 39.61286690389616)	(62, 39.60648815916191)	(64, 39.562749334310695)	(66, 39.607060664334725)	(68, 39.599511418021166)	(70, 39.59463723806557)	(72, 39.589476776423986)	(74, 39.53056327624044)	(76, 39.58438120684987)	(78, 39.50987711101098)	(80, 39.56971397002539)	(82, 39.563025081948055)	(84, 39.56305837186967)	(86, 39.55228844203894)	(88, 39.54801575043966)	(90, 39.54064115981621)	(92, 39.54245109560653)	(94, 39.5423803836227)	(96, 39.539769801938064)	(98, 39.52962068258598)	(100, 39.38666732819716)
TS047_RoL_RNA_200_2	(1, 39.4438256289038)	(2, 39.392953390763296)	(3, 39.489363215305914)	(4, 39.49533025915651)	(5, 39.53565506286892)	(6, 39.50767895769954)	(7, 39.51652069103941)	(8, 39.47795047571269)	(9, 39.52234095659929)	(10, 39.50970201882714)	(12, 39.49976695599896)	(14, 39.525056936969285)	(16, 39.51783517734958)	(18, 39.51920966699748)	(20, 39.51141423822169)	(22, 39.50795528732854)	(24, 39.49853418131455)	(26, 39.51303293156026)	(28, 39.51267948803942)	(30, 39.46561236941744)	(32, 39.48214055359918)	(34, 39.469282583274634)	(36, 39.46914663002835)	(38, 39.46479734832971)	(40, 39.465875371437974)	(42, 39.45805677939505)	(44, 39.46793439964871)	(46, 39.448919627100494)	(48, 39.43168708754071)	(50, 39.44314795784227)	(52, 39.444469573549995)	(54, 39.428792493937465)	(56, 39.42985003094013)	(58, 39.36294758976166)	(60, 39.41752187670187)	(62, 39.4107765354358)	(64, 39.40976119282678)	(66, 39.39009397855448)	(68, 39.37400403407503)	(70, 39.368908057106765)	(72, 39.374456823568224)	(74, 39.3681918581989)	(76, 39.25251595711944)	(78, 39.35011473237624)	(80, 39.340331569365176)	(82, 39.34150198364574)	(84, 39.33587525940459)	(86, 39.31435216110227)	(88, 39.30824901850748)	(90, 39.226133170453274)	(92, 39.28405146493842)	(94, 39.24915905845975)	(96, 39.23394378921078)	(98, 39.19186305853192)	(100, 39.10072930826948)
TS047_RoL_RNA_204_1	(1, 39.614892303310114)	(2, 39.51209066074066)	(3, 39.54783463997454)	(4, 39.56901501466238)	(5, 39.60402480527055)	(6, 39.55689311367359)	(7, 39.60941165112329)	(8, 39.56538583931762)	(9, 39.55898304347804)	(10, 39.55822523208937)	(12, 39.55160418246153)	(14, 39.55455591516552)	(16, 39.64930638946096)	(18, 39.59862101265307)	(20, 39.65755800886127)	(22, 39.65510637689639)	(24, 39.64821426462253)	(26, 39.62993623736974)	(28, 39.52978235561057)	(30, 39.627380528304265)	(32, 39.63671656946812)	(34, 39.5680464813809)	(36, 39.60930868668907)	(38, 39.604947633641075)	(40, 39.603320016713965)	(42, 39.59884320356848)	(44, 39.60055842157491)	(46, 39.593702342573536)	(48, 39.59170193961714)	(50, 39.584386500583804)	(52, 39.59127989670348)	(54, 39.57583660100623)	(56, 39.57898818570847)	(58, 39.56704996026069)	(60, 39.5730814678911)	(62, 39.56441092960194)	(64, 39.5219340777699)	(66, 39.56180416626796)	(68, 39.5548058371505)	(70, 39.54933331598715)	(72, 39.54504689717576)	(74, 39.48683775595392)	(76, 39.536861695398855)	(78, 39.46399805334739)	(80, 39.519756504091276)	(82, 39.513420125875086)	(84, 39.511229542558894)	(86, 39.50072006632176)	(88, 39.49286241640666)	(90, 39.48029407943376)	(92, 39.48679128073548)	(94, 39.48483829448445)	(96, 39.48325257372571)	(98, 39.47143194855441)	(100, 39.32753097791563)
